backbone,layer_i,layer_j,C_i_to_j,C_j_to_i,mutual_cost,asymmetry
Llama-3.1-8B,12,17,0.3136211708188057,0.27354621514678,0.3136211708188057,0.04007495567202568
Llama-3.1-8B,12,18,0.2929610824212432,0.21994395554065704,0.2929610824212432,0.07301712688058615
Llama-3.1-8B,12,19,0.24392960872501135,0.2375880992040038,0.24392960872501135,0.006341509521007538
Llama-3.1-8B,12,20,0.24233356397598982,0.2292719967663288,0.24233356397598982,0.013061567209661007
Llama-3.1-8B,12,21,0.2024987954646349,0.260008561424911,0.260008561424911,0.05750976596027613
Llama-3.1-8B,12,22,0.20167377591133118,0.25923294201493263,0.25923294201493263,0.057559166103601456
Llama-3.1-8B,12,23,0.16488079074770212,0.2424395177513361,0.2424395177513361,0.07755872700363398
Llama-3.1-8B,12,24,0.16662386991083622,0.26148886512964964,0.26148886512964964,0.09486499521881342
Llama-3.1-8B,12,25,0.129842443857342,0.25605339277535677,0.25605339277535677,0.12621094891801476
Llama-3.1-8B,12,26,0.13611007202416658,0.2654050858691335,0.2654050858691335,0.1292950138449669
Llama-3.1-8B,12,27,0.1588472118601203,0.2663589408621192,0.2663589408621192,0.1075117290019989
Llama-3.1-8B,12,28,0.09908767137676477,0.2965872408822179,0.2965872408822179,0.1974995695054531
Llama-3.1-8B,12,29,0.18115711957216263,0.24534857459366322,0.24534857459366322,0.06419145502150059
Llama-3.1-8B,12,30,0.29397122748196125,0.3311129193753004,0.3311129193753004,0.03714169189333916
Llama-3.1-8B,12,31,0.9689780063927174,0.839508555829525,0.9689780063927174,0.12946945056319237
Llama-3.1-8B,13,14,0.37345660105347633,0.3326836032792926,0.37345660105347633,0.04077299777418375
Llama-3.1-8B,13,15,0.35195827670395374,0.2573477365076542,0.35195827670395374,0.09461054019629955
Llama-3.1-8B,13,16,0.3331916742026806,0.2279200293123722,0.3331916742026806,0.10527164489030838
Llama-3.1-8B,13,17,0.3309166468679905,0.3197562750428915,0.3309166468679905,0.011160371825098991
Llama-3.1-8B,13,18,0.31145300064235926,0.24811646901071072,0.31145300064235926,0.06333653163164854
Llama-3.1-8B,13,19,0.2824472161009908,0.3115392914041877,0.3115392914041877,0.029092075303196907
Llama-3.1-8B,13,20,0.28484623320400715,0.27952531445771456,0.28484623320400715,0.005320918746292591
Llama-3.1-8B,13,21,0.23762205429375172,0.3403008608147502,0.3403008608147502,0.10267880652099848
Llama-3.1-8B,13,22,0.20911497808992863,0.3371530082076788,0.3371530082076788,0.12803803011775017
Llama-3.1-8B,13,23,0.14801109861582518,0.2515890020877123,0.2515890020877123,0.10357790347188711
Llama-3.1-8B,13,24,0.16390941385179758,0.29162940941751003,0.29162940941751003,0.12771999556571245
Llama-3.1-8B,13,25,0.13544373074546456,0.30658739525824785,0.30658739525824785,0.1711436645127833
Llama-3.1-8B,13,26,0.15187541209161282,0.3484301920980215,0.3484301920980215,0.1965547800064087
Llama-3.1-8B,13,27,0.16357623878866434,0.363846343010664,0.363846343010664,0.20027010422199965
Llama-3.1-8B,13,28,0.12119948957115412,0.42061708867549896,0.42061708867549896,0.29941759910434484
Llama-3.1-8B,13,29,0.20974073931574821,0.35982323065400124,0.35982323065400124,0.15008249133825302
Llama-3.1-8B,13,30,0.30650466307997704,0.4365663770586252,0.4365663770586252,0.13006171397864819
Llama-3.1-8B,13,31,0.9580858796834946,0.9541567787528038,0.9580858796834946,0.003929100930690765
Llama-3.1-8B,14,15,0.32012403290718794,0.3095494797453284,0.32012403290718794,0.010574553161859512
Llama-3.1-8B,14,16,0.3071605321019888,0.300913373939693,0.3071605321019888,0.006247158162295818
Llama-3.1-8B,14,17,0.3286245632916689,0.2780730500817299,0.3286245632916689,0.050551513209939
Llama-3.1-8B,14,18,0.29527140222489834,0.288673447445035,0.29527140222489834,0.0065979547798633575
Llama-3.1-8B,14,19,0.2803000081330538,0.2564687840640545,0.2803000081330538,0.02383122406899929
Llama-3.1-8B,14,20,0.27884243056178093,0.28036776185035706,0.28036776185035706,0.001525331288576126
Llama-3.1-8B,14,21,0.23990879021584988,0.2974013704806566,0.2974013704806566,0.05749258026480675
Llama-3.1-8B,14,22,0.2057909481227398,0.2931641535833478,0.2931641535833478,0.087373205460608
Llama-3.1-8B,14,23,0.1743565183132887,0.28900712821632624,0.28900712821632624,0.11465060990303755
Llama-3.1-8B,14,24,0.17129039112478495,0.3083248995244503,0.3083248995244503,0.13703450839966536
Llama-3.1-8B,14,25,0.13505166675895452,0.31949939019978046,0.31949939019978046,0.18444772344082594
Llama-3.1-8B,14,26,0.13215495506301522,0.30272532999515533,0.30272532999515533,0.1705703749321401
Llama-3.1-8B,14,27,0.1648496426641941,0.3264327384531498,0.3264327384531498,0.1615830957889557
Llama-3.1-8B,14,28,0.10918416269123554,0.3584740236401558,0.3584740236401558,0.24928986094892025
Llama-3.1-8B,14,29,0.1936567137017846,0.34394905529916286,0.34394905529916286,0.15029234159737825
Llama-3.1-8B,14,30,0.3055624505504966,0.4250647835433483,0.4250647835433483,0.11950233299285173
Llama-3.1-8B,14,31,0.9770879484713078,1.1641124486923218,1.1641124486923218,0.18702450022101402
Llama-3.1-8B,15,16,0.4128974862396717,0.3530099233612418,0.4128974862396717,0.05988756287842989
Llama-3.1-8B,15,17,0.314713254570961,0.28754561580717564,0.314713254570961,0.027167638763785362
Llama-3.1-8B,15,18,0.3040171079337597,0.294423608109355,0.3040171079337597,0.009593499824404716
Llama-3.1-8B,15,19,0.30769890174269676,0.30191123485565186,0.30769890174269676,0.005787666887044907
Llama-3.1-8B,15,20,0.3135416191071272,0.27872457448393106,0.3135416191071272,0.034817044623196125
Llama-3.1-8B,15,21,0.2779024690389633,0.3473859494552016,0.3473859494552016,0.06948348041623831
Llama-3.1-8B,15,22,0.25916454289108515,0.3119074488058686,0.3119074488058686,0.05274290591478348
Llama-3.1-8B,15,23,0.2201040294021368,0.29517102614045143,0.29517102614045143,0.07506699673831463
Llama-3.1-8B,15,24,0.22248469293117523,0.29739705566316843,0.29739705566316843,0.0749123627319932
Llama-3.1-8B,15,25,0.16879668179899454,0.30460733734071255,0.30460733734071255,0.135810655541718
Llama-3.1-8B,15,26,0.16548793390393257,0.3087048139423132,0.3087048139423132,0.14321688003838062
Llama-3.1-8B,15,27,0.18963651731610298,0.3170701302587986,0.3170701302587986,0.12743361294269562
Llama-3.1-8B,15,28,0.13263690005987883,0.39024606440216303,0.39024606440216303,0.2576091643422842
Llama-3.1-8B,15,29,0.22629544790834188,0.3442246448248625,0.3442246448248625,0.1179291969165206
Llama-3.1-8B,15,30,0.31113919056952,0.43038408644497395,0.43038408644497395,0.11924489587545395
Llama-3.1-8B,15,31,0.9824191853404045,1.0533863976597786,1.0533863976597786,0.07096721231937408
Llama-3.1-8B,16,17,0.3788284845650196,0.3821215368807316,0.3821215368807316,0.003293052315711975
Llama-3.1-8B,16,18,0.31093980744481087,0.274653322994709,0.31093980744481087,0.03628648445010185
Llama-3.1-8B,16,19,0.28087055776268244,0.29312891606241465,0.29312891606241465,0.012258358299732208
Llama-3.1-8B,16,20,0.26169122755527496,0.27241777908056974,0.27241777908056974,0.01072655152529478
Llama-3.1-8B,16,21,0.2416787538677454,0.2927775150164962,0.2927775150164962,0.05109876114875078
Llama-3.1-8B,16,22,0.22525627724826336,0.27778830379247665,0.27778830379247665,0.052532026544213295
Llama-3.1-8B,16,23,0.18927449267357588,0.2505405256524682,0.2505405256524682,0.061266032978892326
Llama-3.1-8B,16,24,0.18248615320771933,0.2840274143964052,0.2840274143964052,0.1015412611886859
Llama-3.1-8B,16,25,0.13567012501880527,0.30195816792547703,0.30195816792547703,0.16628804290667176
Llama-3.1-8B,16,26,0.14433767087757587,0.29083180986344814,0.29083180986344814,0.14649413898587227
Llama-3.1-8B,16,27,0.17606513109058142,0.31882063299417496,0.31882063299417496,0.14275550190359354
Llama-3.1-8B,16,28,0.12275460548698902,0.42957786098122597,0.42957786098122597,0.30682325549423695
Llama-3.1-8B,16,29,0.20851900521665812,0.3569438271224499,0.3569438271224499,0.14842482190579176
Llama-3.1-8B,16,30,0.31266922783106565,0.42538377456367016,0.42538377456367016,0.1127145467326045
Llama-3.1-8B,16,31,0.9533955976366997,0.9798814803361893,0.9798814803361893,0.026485882699489594
Llama-3.1-8B,17,18,0.38710786309093237,0.37856534868478775,0.38710786309093237,0.008542514406144619
Llama-3.1-8B,17,19,0.30421476252377033,0.34789691865444183,0.34789691865444183,0.0436821561306715
Llama-3.1-8B,17,20,0.2814698936417699,0.30791442934423685,0.30791442934423685,0.026444535702466965
Llama-3.1-8B,17,21,0.25351956114172935,0.29385740123689175,0.29385740123689175,0.04033784009516239
Llama-3.1-8B,17,22,0.2610587365925312,0.29705107118934393,0.29705107118934393,0.035992334596812725
Llama-3.1-8B,17,23,0.22414635866880417,0.28540903329849243,0.28540903329849243,0.06126267462968826
Llama-3.1-8B,17,24,0.21117260586470366,0.28564768098294735,0.28564768098294735,0.0744750751182437
Llama-3.1-8B,17,25,0.17341535352170467,0.2969570653513074,0.2969570653513074,0.12354171182960272
Llama-3.1-8B,17,26,0.17016058042645454,0.3020396390929818,0.3020396390929818,0.13187905866652727
Llama-3.1-8B,17,27,0.19327438157051802,0.3137361165136099,0.3137361165136099,0.12046173494309187
Llama-3.1-8B,17,28,0.14514234382659197,0.3904394470155239,0.3904394470155239,0.24529710318893194
Llama-3.1-8B,17,29,0.23850776720792055,0.3529803119599819,0.3529803119599819,0.11447254475206137
Llama-3.1-8B,17,30,0.335242185741663,0.42682204209268093,0.42682204209268093,0.09157985635101795
Llama-3.1-8B,17,31,0.966374009847641,0.9496414847671986,0.966374009847641,0.01673252508044243
Llama-3.1-8B,18,19,0.3159950003027916,0.3555101826786995,0.3555101826786995,0.0395151823759079
Llama-3.1-8B,18,20,0.2729358319193125,0.3104070285335183,0.3104070285335183,0.03747119661420584
Llama-3.1-8B,18,21,0.24528442416340113,0.2747317422181368,0.2747317422181368,0.02944731805473566
Llama-3.1-8B,18,22,0.24687123764306307,0.2497716499492526,0.2497716499492526,0.002900412306189537
Llama-3.1-8B,18,23,0.2003151411190629,0.24971142690628767,0.24971142690628767,0.04939628578722477
Llama-3.1-8B,18,24,0.2071520211175084,0.27858968172222376,0.27858968172222376,0.07143766060471535
Llama-3.1-8B,18,25,0.16137332189828157,0.28504350781440735,0.28504350781440735,0.12367018591612577
Llama-3.1-8B,18,26,0.1667432337999344,0.28578401636332273,0.28578401636332273,0.11904078256338835
Llama-3.1-8B,18,27,0.20011781249195337,0.3253095354884863,0.3253095354884863,0.12519172299653292
Llama-3.1-8B,18,28,0.1574562694877386,0.35289246402680874,0.35289246402680874,0.19543619453907013
Llama-3.1-8B,18,29,0.2531439010053873,0.32682485319674015,0.32682485319674015,0.07368095219135284
Llama-3.1-8B,18,30,0.35186116117984056,0.39685490541160107,0.39685490541160107,0.0449937442317605
Llama-3.1-8B,18,31,0.9838144890964031,0.9541788063943386,0.9838144890964031,0.029635682702064514
Llama-3.1-8B,19,20,0.34970291517674923,0.39881463535130024,0.39881463535130024,0.04911172017455101
Llama-3.1-8B,19,21,0.30165874771773815,0.25581242609769106,0.30165874771773815,0.04584632162004709
Llama-3.1-8B,19,22,0.2507639080286026,0.24996995460242033,0.2507639080286026,0.00079395342618227
Llama-3.1-8B,19,23,0.22638357616961002,0.2436628807336092,0.2436628807336092,0.017279304563999176
Llama-3.1-8B,19,24,0.21614010073244572,0.27121340297162533,0.27121340297162533,0.05507330223917961
Llama-3.1-8B,19,25,0.19696469884365797,0.2707370202988386,0.2707370202988386,0.07377232145518064
Llama-3.1-8B,19,26,0.19331402238458395,0.2595280520617962,0.2595280520617962,0.06621402967721224
Llama-3.1-8B,19,27,0.21017117705196142,0.2922405432909727,0.2922405432909727,0.08206936623901129
Llama-3.1-8B,19,28,0.1560206962749362,0.34212690871208906,0.34212690871208906,0.18610621243715286
Llama-3.1-8B,19,29,0.28391454368829727,0.3108320999890566,0.3108320999890566,0.026917556300759315
Llama-3.1-8B,19,30,0.39832097850739956,0.36026896350085735,0.39832097850739956,0.038052015006542206
Llama-3.1-8B,19,31,0.9696690812706947,1.0436123125255108,1.0436123125255108,0.07394323125481606
Llama-3.1-8B,20,21,0.32484547793865204,0.28453080356121063,0.32484547793865204,0.040314674377441406
Llama-3.1-8B,20,22,0.2768795872107148,0.23928344994783401,0.2768795872107148,0.0375961372628808
Llama-3.1-8B,20,23,0.22216609213501215,0.21253700088709593,0.22216609213501215,0.009629091247916222
Llama-3.1-8B,20,24,0.19475094228982925,0.24074676353484392,0.24074676353484392,0.04599582124501467
Llama-3.1-8B,20,25,0.18138266820460558,0.24878030829131603,0.24878030829131603,0.06739764008671045
Llama-3.1-8B,20,26,0.17999500408768654,0.26744011230766773,0.26744011230766773,0.0874451082199812
Llama-3.1-8B,20,27,0.21898792684078217,0.2886742167174816,0.2886742167174816,0.06968628987669945
Llama-3.1-8B,20,28,0.1627538064494729,0.36306304298341274,0.36306304298341274,0.20030923653393984
Llama-3.1-8B,20,29,0.27468784991651773,0.3419453576207161,0.3419453576207161,0.06725750770419836
Llama-3.1-8B,20,30,0.38317555747926235,0.46629063598811626,0.46629063598811626,0.08311507850885391
Llama-3.1-8B,20,31,0.994615938514471,1.278523065149784,1.278523065149784,0.28390712663531303
Llama-3.1-8B,21,22,0.22617166303098202,0.26815969217568636,0.26815969217568636,0.04198802914470434
Llama-3.1-8B,21,23,0.19207388069480658,0.23574722278863192,0.23574722278863192,0.04367334209382534
Llama-3.1-8B,21,24,0.17232081200927496,0.2708780821412802,0.2708780821412802,0.09855727013200521
Llama-3.1-8B,21,25,0.16778132086619735,0.22759033273905516,0.22759033273905516,0.05980901187285781
Llama-3.1-8B,21,26,0.16391886677592993,0.23664761614054441,0.23664761614054441,0.07272874936461449
Llama-3.1-8B,21,27,0.20657578483223915,0.26306748017668724,0.26306748017668724,0.05649169534444809
Llama-3.1-8B,21,28,0.1574755273759365,0.2889230502769351,0.2889230502769351,0.1314475229009986
Llama-3.1-8B,21,29,0.277408666908741,0.315433356910944,0.315433356910944,0.03802469000220299
Llama-3.1-8B,21,30,0.43426514603197575,0.5557101182639599,0.5557101182639599,0.12144497223198414
Llama-3.1-8B,21,31,0.9750182293355465,1.626215897500515,1.626215897500515,0.6511976681649685
Llama-3.1-8B,22,23,0.2044924171641469,0.2080451026558876,0.2080451026558876,0.0035526854917407036
Llama-3.1-8B,22,24,0.18638689443469048,0.213090761564672,0.213090761564672,0.026703867129981518
Llama-3.1-8B,22,25,0.16035660915076733,0.221523929387331,0.221523929387331,0.06116732023656368
Llama-3.1-8B,22,26,0.17135644890367985,0.22626650519669056,0.22626650519669056,0.05491005629301071
Llama-3.1-8B,22,27,0.21443053800612688,0.2754143700003624,0.2754143700003624,0.060983831994235516
Llama-3.1-8B,22,28,0.16246802918612957,0.2909625917673111,0.2909625917673111,0.12849456258118153
Llama-3.1-8B,22,29,0.2755231074988842,0.30622582882642746,0.30622582882642746,0.03070272132754326
