backbone,donor,target,delta_nll,kl,C_forward
Llama-3.1-8B,13,12,0.119140625,0.11830917093902826,0.23744979593902826
Llama-3.1-8B,19,12,0.115234375,0.12235372420400381,0.2375880992040038
Llama-3.1-8B,13,21,0.1044921875,0.13312986679375172,0.23762205429375172
Llama-3.1-8B,7,12,0.1220703125,0.11565080657601357,0.23772111907601357
Llama-3.1-8B,17,29,0.1259765625,0.11253120470792055,0.23850776720792055
Llama-3.1-8B,5,10,0.12890625,0.10996837168931961,0.2388746216893196
Llama-3.1-8B,4,17,0.109375,0.12964301370084286,0.23901801370084286
Llama-3.1-8B,7,18,0.111328125,0.12771739903837442,0.23904552403837442
Llama-3.1-8B,22,20,0.10546875,0.13381469994783401,0.23928344994783401
Llama-3.1-8B,5,12,0.1220703125,0.11747640278190374,0.23954671528190374
Llama-3.1-8B,22,10,0.12890625,0.11089881509542465,0.23980506509542465
Llama-3.1-8B,14,21,0.109375,0.13053379021584988,0.23990879021584988
Llama-3.1-8B,3,16,0.0966796875,0.14349691476672888,0.24017660226672888
Llama-3.1-8B,25,8,0.1298828125,0.11037669517099857,0.24025950767099857
Llama-3.1-8B,8,7,0.111328125,0.12906254269182682,0.24039066769182682
Llama-3.1-8B,23,9,0.1240234375,0.11652753408998251,0.2405509715899825
Llama-3.1-8B,7,13,0.1103515625,0.13032872788608074,0.24068029038608074
Llama-3.1-8B,24,20,0.109375,0.13137176353484392,0.24074676353484392
Llama-3.1-8B,16,21,0.09765625,0.1440225038677454,0.2416787538677454
Llama-3.1-8B,28,24,0.099609375,0.14218165166676044,0.24179102666676044
Llama-3.1-8B,12,20,0.095703125,0.14663043897598982,0.24233356397598982
Llama-3.1-8B,23,12,0.1201171875,0.1223223302513361,0.2424395177513361
Llama-3.1-8B,7,14,0.111328125,0.13133976608514786,0.24266789108514786
Llama-3.1-8B,11,20,0.1044921875,0.13878765422850847,0.24327984172850847
Llama-3.1-8B,17,8,0.1259765625,0.11730425991117954,0.24328082241117954
Llama-3.1-8B,23,19,0.1171875,0.1264753807336092,0.2436628807336092
Llama-3.1-8B,26,8,0.12890625,0.11481294129043818,0.24371919129043818
Llama-3.1-8B,12,19,0.1162109375,0.12771867122501135,0.24392960872501135
Llama-3.1-8B,5,8,0.1259765625,0.11811922490596771,0.2440957874059677
Llama-3.1-8B,18,21,0.107421875,0.13786254916340113,0.24528442416340113
Llama-3.1-8B,29,12,0.0908203125,0.15452826209366322,0.24534857459366322
Llama-3.1-8B,28,23,0.1025390625,0.1428916146978736,0.2454306771978736
Llama-3.1-8B,2,16,0.1044921875,0.14213299751281738,0.24662518501281738
Llama-3.1-8B,18,22,0.1083984375,0.13847280014306307,0.24687123764306307
Llama-3.1-8B,8,10,0.130859375,0.11603066325187683,0.24689003825187683
Llama-3.1-8B,2,13,0.1201171875,0.1268094964325428,0.2469266839325428
Llama-3.1-8B,1,18,0.11328125,0.13372066617012024,0.24700191617012024
Llama-3.1-8B,1,16,0.0947265625,0.15258544962853193,0.24731201212853193
Llama-3.1-8B,3,17,0.109375,0.13794835563749075,0.24732335563749075
Llama-3.1-8B,5,18,0.1181640625,0.12934047915041447,0.24750454165041447
Llama-3.1-8B,4,16,0.109375,0.13858470413833857,0.24795970413833857
Llama-3.1-8B,14,8,0.1337890625,0.1143200108781457,0.2481090733781457
Llama-3.1-8B,18,13,0.1201171875,0.12799928151071072,0.24811646901071072
Llama-3.1-8B,23,8,0.125,0.12344385962933302,0.24844385962933302
Llama-3.1-8B,9,18,0.111328125,0.13713974878191948,0.24846787378191948
Llama-3.1-8B,0,20,0.111328125,0.13727107923477888,0.24859920423477888
Llama-3.1-8B,25,20,0.099609375,0.14917093329131603,0.24878030829131603
Llama-3.1-8B,24,10,0.134765625,0.1142196524888277,0.2489852774888277
Llama-3.1-8B,20,9,0.1279296875,0.12144554685801268,0.24937523435801268
Llama-3.1-8B,21,10,0.134765625,0.11468376405537128,0.24944938905537128
Llama-3.1-8B,2,17,0.1162109375,0.1333191692829132,0.2495301067829132
Llama-3.1-8B,23,18,0.123046875,0.12666455190628767,0.24971142690628767
Llama-3.1-8B,22,18,0.1162109375,0.1335607124492526,0.2497716499492526
Llama-3.1-8B,22,19,0.1181640625,0.13180589210242033,0.24996995460242033
Llama-3.1-8B,1,14,0.123046875,0.1270752800628543,0.2501221550628543
Llama-3.1-8B,2,11,0.1357421875,0.1146337278187275,0.2503759153187275
Llama-3.1-8B,23,16,0.1025390625,0.1480014631524682,0.2505405256524682
Llama-3.1-8B,15,8,0.1396484375,0.11103897914290428,0.2506874166429043
Llama-3.1-8B,19,22,0.1123046875,0.1384592205286026,0.2507639080286026
Llama-3.1-8B,5,17,0.1171875,0.13358855247497559,0.2507760524749756
Llama-3.1-8B,19,9,0.1298828125,0.12092614267021418,0.2508089551702142
Llama-3.1-8B,2,7,0.1162109375,0.1347821233794093,0.2509930608794093
Llama-3.1-8B,25,29,0.12109375,0.12993457168340683,0.25102832168340683
Llama-3.1-8B,18,9,0.1259765625,0.12536231335252523,0.25133887585252523
Llama-3.1-8B,23,13,0.1220703125,0.1295186895877123,0.2515890020877123
Llama-3.1-8B,4,14,0.125,0.12675565015524626,0.25175565015524626
Llama-3.1-8B,16,8,0.1337890625,0.11811867170035839,0.2519077342003584
Llama-3.1-8B,5,13,0.1181640625,0.13384347688406706,0.25200753938406706
Llama-3.1-8B,13,9,0.12890625,0.12362884171307087,0.25253509171307087
Llama-3.1-8B,18,29,0.1357421875,0.1174017135053873,0.2531439010053873
Llama-3.1-8B,17,21,0.125,0.12851956114172935,0.25351956114172935
Llama-3.1-8B,5,16,0.103515625,0.15013291966170073,0.2536485446617007
Llama-3.1-8B,9,11,0.1259765625,0.12788876984268427,0.25386533234268427
Llama-3.1-8B,10,20,0.1123046875,0.14179165847599506,0.25409634597599506
Llama-3.1-8B,12,9,0.130859375,0.12405273132026196,0.25491210632026196
Llama-3.1-8B,4,13,0.1220703125,0.13293887581676245,0.25500918831676245
Llama-3.1-8B,7,16,0.099609375,0.1561250863596797,0.2557344613596797
Llama-3.1-8B,21,19,0.111328125,0.14448430109769106,0.25581242609769106
Llama-3.1-8B,25,10,0.140625,0.1153813973069191,0.2560063973069191
Llama-3.1-8B,25,12,0.1376953125,0.11835808027535677,0.25605339277535677
Llama-3.1-8B,6,11,0.1328125,0.12335887458175421,0.2561713745817542
Llama-3.1-8B,19,10,0.1357421875,0.12046124413609505,0.25620343163609505
Llama-3.1-8B,19,14,0.12109375,0.1353750340640545,0.2564687840640545
Llama-3.1-8B,4,11,0.1328125,0.12446777615696192,0.2572802761569619
Llama-3.1-8B,15,13,0.1240234375,0.1333242990076542,0.2573477365076542
Llama-3.1-8B,7,11,0.1337890625,0.12394351325929165,0.25773257575929165
Llama-3.1-8B,24,29,0.1298828125,0.1279278052970767,0.2578106177970767
Llama-3.1-8B,1,17,0.1181640625,0.13965072017163038,0.2578147826716304
Llama-3.1-8B,3,15,0.1181640625,0.1398224290460348,0.2579864915460348
Llama-3.1-8B,27,29,0.130859375,0.12729283422231674,0.25815220922231674
Llama-3.1-8B,10,7,0.1240234375,0.13487965427339077,0.25890309177339077
Llama-3.1-8B,15,22,0.119140625,0.14002391789108515,0.25916454289108515
Llama-3.1-8B,22,12,0.1376953125,0.12153762951493263,0.25923294201493263
Llama-3.1-8B,11,7,0.1240234375,0.13536942284554243,0.25939286034554243
Llama-3.1-8B,26,19,0.1171875,0.1423405520617962,0.2595280520617962
Llama-3.1-8B,0,11,0.1337890625,0.12574661150574684,0.25953567400574684
Llama-3.1-8B,0,19,0.1240234375,0.13562012650072575,0.25964356400072575
Llama-3.1-8B,21,12,0.138671875,0.12133668642491102,0.260008561424911
Llama-3.1-8B,6,17,0.1171875,0.14311201311647892,0.2602995131164789
Llama-3.1-8B,17,22,0.1201171875,0.1409415490925312,0.2610587365925312
Llama-3.1-8B,24,12,0.1357421875,0.12574667762964964,0.26148886512964964
Llama-3.1-8B,16,20,0.109375,0.15231622755527496,0.26169122755527496
Llama-3.1-8B,27,21,0.119140625,0.14392685517668724,0.26306748017668724
Llama-3.1-8B,8,17,0.1220703125,0.14129321835935116,0.26336353085935116
Llama-3.1-8B,26,9,0.1337890625,0.12963328789919615,0.26342235039919615
Llama-3.1-8B,3,2,0.1201171875,0.14332181960344315,0.26343900710344315
Llama-3.1-8B,3,14,0.1337890625,0.1297808149829507,0.2635698774829507
Llama-3.1-8B,11,18,0.1240234375,0.13975304178893566,0.26377647928893566
Llama-3.1-8B,18,10,0.1435546875,0.12036260263994336,0.26391729013994336
Llama-3.1-8B,0,13,0.126953125,0.13704046607017517,0.26399359107017517
Llama-3.1-8B,3,11,0.142578125,0.12155658192932606,0.26413470692932606
Llama-3.1-8B,14,12,0.13671875,0.12807487789541483,0.26479362789541483
Llama-3.1-8B,16,9,0.138671875,0.12620982062071562,0.2648816956207156
Llama-3.1-8B,0,18,0.1298828125,0.13529532309621572,0.2651781355962157
Llama-3.1-8B,26,12,0.1396484375,0.12575664836913347,0.2654050858691335
Llama-3.1-8B,22,11,0.1435546875,0.1223744722083211,0.2659291597083211
Llama-3.1-8B,27,12,0.138671875,0.1276870658621192,0.2663589408621192
Llama-3.1-8B,22,9,0.1328125,0.13375107385218143,0.26656357385218143
Llama-3.1-8B,0,7,0.130859375,0.13654122967272997,0.26740060467272997
Llama-3.1-8B,26,20,0.1162109375,0.15122917480766773,0.26744011230766773
Llama-3.1-8B,22,21,0.123046875,0.14511281717568636,0.26815969217568636
Llama-3.1-8B,10,19,0.130859375,0.13745564874261618,0.2683150237426162
Llama-3.1-8B,15,10,0.1435546875,0.1248113326728344,0.2683660201728344
Llama-3.1-8B,3,4,0.1162109375,0.1530648237094283,0.2692757612094283
Llama-3.1-8B,25,19,0.1298828125,0.14085420779883862,0.2707370202988386
Llama-3.1-8B,23,11,0.14453125,0.12633602041751146,0.27086727041751146
Llama-3.1-8B,24,21,0.12890625,0.14197183214128017,0.2708780821412802
Llama-3.1-8B,11,12,0.1298828125,0.14121999964118004,0.27110281214118004
Llama-3.1-8B,23,29,0.1416015625,0.12957444414496422,0.2711760066449642
Llama-3.1-8B,24,19,0.1328125,0.13840090297162533,0.27121340297162533
Llama-3.1-8B,6,15,0.1220703125,0.1494928216561675,0.2715631341561675
Llama-3.1-8B,8,16,0.111328125,0.1603817157447338,0.2717098407447338
Llama-3.1-8B,13,11,0.1494140625,0.12235951889306307,0.27177358139306307
Llama-3.1-8B,29,9,0.1142578125,0.15780774783343077,0.27206556033343077
Llama-3.1-8B,10,18,0.1259765625,0.14633965399116278,0.2723162164911628
Llama-3.1-8B,10,14,0.126953125,0.1454212535172701,0.2723743785172701
Llama-3.1-8B,21,9,0.138671875,0.1337141441181302,0.2723860191181302
Llama-3.1-8B,20,16,0.1103515625,0.16206621658056974,0.27241777908056974
Llama-3.1-8B,29,10,0.1220703125,0.1504343720152974,0.2725046845152974
Llama-3.1-8B,23,7,0.1318359375,0.14079884625971317,0.2726347837597132
Llama-3.1-8B,2,15,0.130859375,0.1418504100292921,0.2727097850292921
Llama-3.1-8B,18,20,0.1171875,0.15574833191931248,0.2729358319193125
Llama-3.1-8B,5,14,0.134765625,0.13818682543933392,0.2729524504393339
Llama-3.1-8B,9,8,0.13671875,0.1365036042407155,0.2732223542407155
Llama-3.1-8B,9,17,0.1240234375,0.14932027459144592,0.2733437120914459
Llama-3.1-8B,1,11,0.146484375,0.12695698905736208,0.2734413640573621
Llama-3.1-8B,17,12,0.1494140625,0.12413215264678001,0.27354621514678
Llama-3.1-8B,0,16,0.1220703125,0.1515835803002119,0.2736538928002119
Llama-3.1-8B,27,8,0.1494140625,0.12462805584073067,0.27404211834073067
Llama-3.1-8B,9,13,0.1318359375,0.14234264753758907,0.2741785850375891
Llama-3.1-8B,8,13,0.13671875,0.13790883496403694,0.27462758496403694
Llama-3.1-8B,18,16,0.1171875,0.15746582299470901,0.274653322994709
Llama-3.1-8B,20,29,0.138671875,0.13601597491651773,0.27468784991651773
Llama-3.1-8B,21,18,0.1240234375,0.1507083047181368,0.2747317422181368
Llama-3.1-8B,8,14,0.1357421875,0.13929271046072245,0.27503489796072245
Llama-3.1-8B,27,22,0.1318359375,0.1435784325003624,0.2754143700003624
Llama-3.1-8B,22,29,0.1396484375,0.1358746699988842,0.2755231074988842
Llama-3.1-8B,24,9,0.1513671875,0.12493476085364819,0.2763019483536482
Llama-3.1-8B,4,3,0.1357421875,0.14067143388092518,0.2764136213809252
Llama-3.1-8B,26,10,0.1484375,0.1282400768250227,0.2766775768250227
Llama-3.1-8B,9,16,0.1181640625,0.15860594157129526,0.27677000407129526
Llama-3.1-8B,8,11,0.146484375,0.13029333017766476,0.27677770517766476
Llama-3.1-8B,24,8,0.150390625,0.1264248052611947,0.2768154302611947
Llama-3.1-8B,20,22,0.12890625,0.14797333721071482,0.2768795872107148
Llama-3.1-8B,12,14,0.12890625,0.14840653631836176,0.27731278631836176
Llama-3.1-8B,20,11,0.1484375,0.12889687716960907,0.27733437716960907
Llama-3.1-8B,21,29,0.1376953125,0.139713354408741,0.277408666908741
Llama-3.1-8B,18,11,0.150390625,0.12709091138094664,0.27748153638094664
Llama-3.1-8B,6,7,0.1328125,0.14467305596917868,0.2774855559691787
Llama-3.1-8B,29,8,0.12109375,0.15645895898342133,0.2775527089834213
Llama-3.1-8B,6,4,0.1357421875,0.14197667967528105,0.27771886717528105
Llama-3.1-8B,22,16,0.11328125,0.16450705379247665,0.27778830379247665
Llama-3.1-8B,15,21,0.1318359375,0.14606653153896332,0.2779024690389633
Llama-3.1-8B,17,14,0.140625,0.1374480500817299,0.2780730500817299
Llama-3.1-8B,30,29,0.0986328125,0.17954309657216072,0.2781759090721607
Llama-3.1-8B,1,13,0.134765625,0.14347806479781866,0.27824368979781866
Llama-3.1-8B,24,18,0.1376953125,0.14089436922222376,0.27858968172222376
Llama-3.1-8B,20,15,0.1318359375,0.14688863698393106,0.27872457448393106
Llama-3.1-8B,14,20,0.123046875,0.15579555556178093,0.27884243056178093
Llama-3.1-8B,20,13,0.1396484375,0.13987687695771456,0.27952531445771456
Llama-3.1-8B,14,19,0.125,0.15530000813305378,0.2803000081330538
Llama-3.1-8B,20,14,0.138671875,0.14169588685035706,0.28036776185035706
Llama-3.1-8B,16,11,0.1494140625,0.13119055703282356,0.28060461953282356
Llama-3.1-8B,1,15,0.130859375,0.14984359126538038,0.2807029662653804
Llama-3.1-8B,16,19,0.1318359375,0.14903462026268244,0.28087055776268244
Llama-3.1-8B,17,20,0.123046875,0.15842301864176989,0.2814698936417699
Llama-3.1-8B,2,4,0.1220703125,0.15974533930420876,0.28181565180420876
Llama-3.1-8B,10,13,0.1396484375,0.14243380725383759,0.2820822447538376
Llama-3.1-8B,13,19,0.134765625,0.14768159110099077,0.2824472161009908
Llama-3.1-8B,17,10,0.1533203125,0.12961368914693594,0.28293400164693594
Llama-3.1-8B,11,17,0.1259765625,0.1569925593212247,0.2829691218212247
Llama-3.1-8B,9,10,0.138671875,0.14467724598944187,0.28334912098944187
Llama-3.1-8B,24,7,0.142578125,0.14093318302184343,0.28351130802184343
Llama-3.1-8B,7,17,0.134765625,0.14881389681249857,0.28357952181249857
Llama-3.1-8B,4,15,0.134765625,0.14901714771986008,0.2837827727198601
Llama-3.1-8B,19,29,0.1474609375,0.13645360618829727,0.28391454368829727
Llama-3.1-8B,24,16,0.123046875,0.16098053939640522,0.2840274143964052
Llama-3.1-8B,14,10,0.1552734375,0.12903765123337507,0.2843110887333751
Llama-3.1-8B,21,20,0.119140625,0.16539017856121063,0.28453080356121063
Llama-3.1-8B,13,20,0.123046875,0.16179935820400715,0.28484623320400715
Llama-3.1-8B,25,18,0.1328125,0.15223100781440735,0.28504350781440735
Llama-3.1-8B,23,17,0.134765625,0.15064340829849243,0.28540903329849243
Llama-3.1-8B,24,17,0.1376953125,0.14795236848294735,0.28564768098294735
Llama-3.1-8B,26,18,0.123046875,0.16273714136332273,0.28578401636332273
Llama-3.1-8B,7,15,0.134765625,0.15195196866989136,0.28671759366989136
Llama-3.1-8B,17,15,0.1337890625,0.15375655330717564,0.28754561580717564
Llama-3.1-8B,25,9,0.15625,0.13158608507364988,0.2878360850736499
Llama-3.1-8B,3,5,0.1279296875,0.16006270702928305,0.28799239452928305
Llama-3.1-8B,30,8,0.1181640625,0.17030056938529015,0.28846463188529015
Llama-3.1-8B,5,11,0.1611328125,0.12741702143102884,0.28854983393102884
Llama-3.1-8B,18,14,0.140625,0.14804844744503498,0.288673447445035
Llama-3.1-8B,27,20,0.115234375,0.1734398417174816,0.2886742167174816
Llama-3.1-8B,28,21,0.123046875,0.1658761752769351,0.2889230502769351
Llama-3.1-8B,23,14,0.1435546875,0.14545244071632624,0.28900712821632624
Llama-3.1-8B,3,30,0.1220703125,0.16703513078391552,0.2891054432839155
Llama-3.1-8B,13,7,0.1416015625,0.14912521094083786,0.29072677344083786
Llama-3.1-8B,26,16,0.1201171875,0.17071462236344814,0.29083180986344814
Llama-3.1-8B,2,30,0.126953125,0.16397550981491804,0.29092863481491804
Llama-3.1-8B,28,22,0.130859375,0.1601032167673111,0.2909625917673111
Llama-3.1-8B,27,10,0.162109375,0.12893083691596985,0.29104021191596985
Llama-3.1-8B,0,17,0.1396484375,0.15154981520026922,0.2911982527002692
Llama-3.1-8B,8,9,0.140625,0.15070274099707603,0.29132774099707603
Llama-3.1-8B,28,8,0.1552734375,0.13633112981915474,0.29160456731915474
Llama-3.1-8B,24,13,0.1474609375,0.14416847191751003,0.29162940941751003
Llama-3.1-8B,11,30,0.126953125,0.1648150160908699,0.2917681410908699
Llama-3.1-8B,27,19,0.138671875,0.1535686682909727,0.2922405432909727
Llama-3.1-8B,21,16,0.1279296875,0.16484782751649618,0.2927775150164962
Llama-3.1-8B,0,4,0.1328125,0.16004278417676687,0.2928552841767669
Llama-3.1-8B,0,30,0.126953125,0.16594646498560905,0.29289958998560905
Llama-3.1-8B,12,18,0.1376953125,0.1552657699212432,0.2929610824212432
Llama-3.1-8B,28,29,0.162109375,0.1310148974880576,0.2931242724880576
Llama-3.1-8B,19,16,0.123046875,0.17008204106241465,0.29312891606241465
Llama-3.1-8B,22,14,0.1484375,0.1447266535833478,0.2931641535833478
Llama-3.1-8B,7,5,0.1337890625,0.15951832570135593,0.29330738820135593
Llama-3.1-8B,5,30,0.126953125,0.16680702101439238,0.2937601460143924
Llama-3.1-8B,21,17,0.134765625,0.15909177623689175,0.29385740123689175
Llama-3.1-8B,7,30,0.1279296875,0.16598829440772533,0.29391798190772533
Llama-3.1-8B,12,30,0.126953125,0.16701810248196125,0.29397122748196125
Llama-3.1-8B,17,9,0.1474609375,0.14666996244341135,0.29413089994341135
Llama-3.1-8B,1,30,0.1298828125,0.1644639763981104,0.2943467888981104
Llama-3.1-8B,18,15,0.13671875,0.15770485810935497,0.294423608109355
Llama-3.1-8B,8,30,0.126953125,0.1678948001936078,0.2948479251936078
Llama-3.1-8B,4,7,0.140625,0.15435481444001198,0.294979814440012
Llama-3.1-8B,23,15,0.138671875,0.15649915114045143,0.29517102614045143
Llama-3.1-8B,14,18,0.1259765625,0.16929483972489834,0.29527140222489834
Llama-3.1-8B,3,6,0.126953125,0.168596550822258,0.295549675822258
Llama-3.1-8B,5,15,0.140625,0.15524674952030182,0.2958717495203018
Llama-3.1-8B,0,14,0.150390625,0.14570042584091425,0.29609105084091425
Llama-3.1-8B,24,11,0.1650390625,0.1313603250309825,0.2963993875309825
Llama-3.1-8B,28,12,0.15234375,0.14424349088221788,0.2965872408822179
Llama-3.1-8B,25,17,0.13671875,0.1602383153513074,0.2969570653513074
Llama-3.1-8B,22,17,0.142578125,0.15447294618934393,0.29705107118934393
Llama-3.1-8B,24,15,0.140625,0.15677205566316843,0.29739705566316843
Llama-3.1-8B,21,14,0.1484375,0.14896387048065662,0.2974013704806566
Llama-3.1-8B,6,30,0.12890625,0.1685739252716303,0.2974801752716303
Llama-3.1-8B,11,13,0.1416015625,0.15686398185789585,0.29846554435789585
Llama-3.1-8B,30,10,0.1259765625,0.17250419687479734,0.29848075937479734
Llama-3.1-8B,2,3,0.1298828125,0.1689503062516451,0.2988331187516451
Llama-3.1-8B,5,4,0.1494140625,0.1496848938986659,0.2990989563986659
Llama-3.1-8B,4,30,0.130859375,0.1683256570249796,0.2991850320249796
Llama-3.1-8B,10,30,0.1298828125,0.1695964839309454,0.2994792964309454
Llama-3.1-8B,16,14,0.1552734375,0.14563993643969297,0.300913373939693
Llama-3.1-8B,10,16,0.12109375,0.18040044140070677,0.30149419140070677
Llama-3.1-8B,19,21,0.1357421875,0.16591656021773815,0.30165874771773815
Llama-3.1-8B,19,15,0.140625,0.16128623485565186,0.30191123485565186
Llama-3.1-8B,11,14,0.140625,0.16131194587796926,0.30193694587796926
Llama-3.1-8B,25,16,0.130859375,0.17109879292547703,0.30195816792547703
Llama-3.1-8B,26,17,0.1376953125,0.16434432659298182,0.3020396390929818
Llama-3.1-8B,6,5,0.14453125,0.15801092609763145,0.30254217609763145
Llama-3.1-8B,26,14,0.1533203125,0.14940501749515533,0.30272532999515533
Llama-3.1-8B,9,30,0.1328125,0.17088155169039965,0.30369405169039965
Llama-3.1-8B,22,7,0.1484375,0.15557289868593216,0.30401039868593216
Llama-3.1-8B,15,18,0.1337890625,0.1702280454337597,0.3040171079337597
Llama-3.1-8B,0,3,0.138671875,0.1653818003833294,0.3040536753833294
Llama-3.1-8B,28,10,0.1650390625,0.13904589507728815,0.30408495757728815
Llama-3.1-8B,17,19,0.1435546875,0.16066007502377033,0.30421476252377033
Llama-3.1-8B,16,7,0.15234375,0.1522171013057232,0.3045608513057232
Llama-3.1-8B,25,15,0.1494140625,0.15519327484071255,0.30460733734071255
Llama-3.1-8B,14,30,0.1357421875,0.16982026305049658,0.3055624505504966
Llama-3.1-8B,7,8,0.162109375,0.1434687338769436,0.3055781088769436
Llama-3.1-8B,29,22,0.103515625,0.20271020382642746,0.30622582882642746
Llama-3.1-8B,13,30,0.13671875,0.16978591307997704,0.30650466307997704
Llama-3.1-8B,25,13,0.1513671875,0.15522020775824785,0.30658739525824785
Llama-3.1-8B,14,16,0.1337890625,0.1733714696019888,0.3071605321019888
Llama-3.1-8B,15,19,0.138671875,0.16902702674269676,0.30769890174269676
Llama-3.1-8B,20,17,0.1455078125,0.16240661684423685,0.30791442934423685
Llama-3.1-8B,24,14,0.1533203125,0.1550045870244503,0.3083248995244503
Llama-3.1-8B,26,15,0.1435546875,0.1651501264423132,0.3087048139423132
Llama-3.1-8B,5,7,0.142578125,0.1661411188542843,0.3087192438542843
Llama-3.1-8B,10,17,0.138671875,0.17006578762084246,0.30873766262084246
Llama-3.1-8B,9,15,0.1416015625,0.16752528119832277,0.3091268436983228
Llama-3.1-8B,15,14,0.154296875,0.15525260474532843,0.3095494797453284
Llama-3.1-8B,11,15,0.146484375,0.16381767950952053,0.31030205450952053
Llama-3.1-8B,20,18,0.1533203125,0.15708671603351831,0.3104070285335183
Llama-3.1-8B,11,16,0.12109375,0.1893798429518938,0.3104735929518938
Llama-3.1-8B,25,7,0.1650390625,0.1455951165407896,0.3106341790407896
Llama-3.1-8B,27,9,0.166015625,0.1447923742234707,0.3108079992234707
Llama-3.1-8B,29,19,0.1201171875,0.1907149124890566,0.3108320999890566
Llama-3.1-8B,16,18,0.154296875,0.15664293244481087,0.31093980744481087
Llama-3.1-8B,15,30,0.134765625,0.17637356556952,0.31113919056952
Llama-3.1-8B,13,18,0.1474609375,0.16399206314235926,0.31145300064235926
Llama-3.1-8B,19,13,0.1533203125,0.15821897890418768,0.3115392914041877
Llama-3.1-8B,9,14,0.1533203125,0.1582823246717453,0.3116026371717453
Llama-3.1-8B,22,15,0.1533203125,0.15858713630586863,0.3119074488058686
Llama-3.1-8B,8,15,0.1494140625,0.1626081857830286,0.3120222482830286
Llama-3.1-8B,16,30,0.130859375,0.18180985283106565,0.31266922783106565
Llama-3.1-8B,0,15,0.1513671875,0.1615750240162015,0.3129422115162015
Llama-3.1-8B,12,11,0.1650390625,0.1482003666460514,0.3132394291460514
Llama-3.1-8B,15,20,0.140625,0.1729166191071272,0.3135416191071272
Llama-3.1-8B,12,17,0.146484375,0.1671367958188057,0.3136211708188057
Llama-3.1-8B,27,17,0.1416015625,0.1721345540136099,0.3137361165136099
Llama-3.1-8B,15,9,0.1591796875,0.1553989564999938,0.3145786439999938
Llama-3.1-8B,15,17,0.1357421875,0.178971067070961,0.314713254570961
Llama-3.1-8B,21,11,0.173828125,0.14152151998132467,0.3153496449813247
Llama-3.1-8B,29,21,0.1083984375,0.20703491941094398,0.315433356910944
Llama-3.1-8B,1,7,0.14453125,0.170913802459836,0.315445052459836
Llama-3.1-8B,20,7,0.1650390625,0.15044199395924807,0.31548105645924807
Llama-3.1-8B,18,19,0.1396484375,0.1763465628027916,0.3159950003027916
Llama-3.1-8B,25,11,0.1767578125,0.1395287774503231,0.3162865899503231
Llama-3.1-8B,27,15,0.1455078125,0.1715623177587986,0.3170701302587986
Llama-3.1-8B,27,16,0.1376953125,0.18112532049417496,0.31882063299417496
Llama-3.1-8B,25,14,0.166015625,0.15348376519978046,0.31949939019978046
Llama-3.1-8B,17,13,0.1630859375,0.1566703375428915,0.3197562750428915
Llama-3.1-8B,19,11,0.1728515625,0.14710591360926628,0.3199574761092663
Llama-3.1-8B,14,15,0.1474609375,0.17266309540718794,0.32012403290718794
Llama-3.1-8B,14,9,0.1640625,0.157173790037632,0.321236290037632
Llama-3.1-8B,15,11,0.173828125,0.1476883478462696,0.3215164728462696
Llama-3.1-8B,29,28,0.095703125,0.22598767094314098,0.321690795943141
Llama-3.1-8B,10,15,0.1474609375,0.1743248999118805,0.3217858374118805
Llama-3.1-8B,20,21,0.1611328125,0.16371266543865204,0.32484547793865204
Llama-3.1-8B,27,18,0.154296875,0.1710126604884863,0.3253095354884863
Llama-3.1-8B,12,16,0.1494140625,0.17649726197123528,0.3259113244712353
Llama-3.1-8B,27,14,0.162109375,0.1643233634531498,0.3264327384531498
Llama-3.1-8B,29,18,0.1181640625,0.20866079069674015,0.32682485319674015
Llama-3.1-8B,2,6,0.146484375,0.18171051889657974,0.32819489389657974
Llama-3.1-8B,14,17,0.1455078125,0.1831167507916689,0.3286245632916689
Llama-3.1-8B,29,26,0.1201171875,0.20965811237692833,0.32977529987692833
Llama-3.1-8B,27,11,0.185546875,0.14464381523430347,0.3301906902343035
Llama-3.1-8B,12,15,0.154296875,0.17625942081212997,0.33055629581213
Llama-3.1-8B,13,17,0.154296875,0.1766197718679905,0.3309166468679905
Llama-3.1-8B,0,5,0.16015625,0.17083258461207151,0.3309888346120715
Llama-3.1-8B,30,12,0.138671875,0.1924410443753004,0.3311129193753004
Llama-3.1-8B,14,13,0.1669921875,0.16569141577929258,0.3326836032792926
Llama-3.1-8B,13,16,0.13671875,0.1964729242026806,0.3331916742026806
Llama-3.1-8B,7,6,0.1591796875,0.17589655984193087,0.33507624734193087
Llama-3.1-8B,17,30,0.14453125,0.19071093574166298,0.335242185741663
Llama-3.1-8B,19,7,0.1640625,0.17241200990974903,0.33647450990974903
Llama-3.1-8B,9,6,0.1484375,0.18865153566002846,0.33708903566002846
Llama-3.1-8B,22,13,0.1728515625,0.1643014457076788,0.3371530082076788
Llama-3.1-8B,6,3,0.1552734375,0.18239065259695053,0.33766409009695053
Llama-3.1-8B,2,5,0.1611328125,0.1779837217181921,0.3391165342181921
Llama-3.1-8B,14,7,0.169921875,0.169221768155694,0.339143643155694
Llama-3.1-8B,18,7,0.173828125,0.16626761946827173,0.34009574446827173
Llama-3.1-8B,21,13,0.17578125,0.1645196108147502,0.3403008608147502
Llama-3.1-8B,10,11,0.1787109375,0.16235646419227123,0.34106740169227123
